,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX,CLUSTER
6963,9.6016,1026.9,76.869,2.4927,19.092,1040.9,541.23,107.77,10.366,8.1883,79.69,2
6964,9.0664,1027.5,76.065,2.6553,20.224,1052.9,543.95,114.45,10.797,6.7218,76.312,1
6965,8.509,1028.3,72.953,3.0864,23.754,1084.0,550.0,132.7,11.722000000000001,1.635,65.938,0
6966,7.9318,1028.8,69.354,3.089,23.837,1084.8,550.07,133.4,11.805,1.3411,66.46600000000001,0
6967,7.5933,1029.0,67.336,3.1371,24.131999999999998,1086.5,549.9,134.92,11.888,1.1589,66.07,0
6968,7.7142,1029.3,69.967,4.0788,31.809,1096.1,530.01,156.48,13.738,1.3249,66.293,0
6969,8.3249,1029.5,67.872,4.2688,33.106,1100.1,527.48,161.42,14.105,1.061,68.673,1
6970,8.8611,1029.4,65.90100000000001,4.2551,32.865,1100.0,528.11,160.68,14.069,1.1787,71.303,1
6971,8.895,1029.0,64.187,4.2859,33.275,1100.2,527.02,161.78,14.136,1.1340000000000001,71.262,1
6972,8.7973,1028.7,65.642,4.3086,33.384,1099.7,526.58,162.03,14.139000000000001,1.4114,70.031,1
6973,8.7526,1028.3,65.086,4.2245,32.735,1100.0,528.77,160.73,14.039000000000001,1.5234,70.21600000000001,1
6974,8.6809,1027.9,65.686,4.2988,33.455,1100.1,526.48,162.25,14.142000000000001,1.8206,71.11399999999999,1
6975,8.6076,1027.3,70.697,4.2827,33.321,1099.9,526.94,162.12,14.107999999999999,1.5490000000000002,71.233,1
6976,8.5591,1027.1,73.336,4.2593,33.086999999999996,1099.8,527.78,161.43,14.039000000000001,1.4743,71.02,1
6977,8.627,1027.1,69.87100000000001,4.2859,33.19,1100.0,527.6,161.64,14.118,1.453,71.729,1
6978,8.5815,1027.0,68.973,4.2717,33.229,1099.9,527.42,161.74,14.081,1.4183,70.26100000000001,1
6979,8.565,1026.8,68.918,4.2662,33.154,1100.1,527.72,161.64,14.110999999999999,1.3281,69.548,1
6980,8.7053,1026.5,70.873,4.2512,33.01,1100.0,528.19,160.98,14.035,1.3376,69.611,1
6981,8.8479,1026.3,72.366,4.2578,33.021,1099.9,528.11,161.08,14.077,1.263,69.098,1
6982,8.8781,1025.8,69.895,3.7174,28.635,1092.6,538.58,147.98,13.03,1.3581,68.892,1
6983,8.9896,1025.3,69.083,3.1949,24.281,1086.7,550.02,134.96,11.937999999999999,1.1677,66.699,0
6984,8.9487,1024.7,70.181,3.1308,23.784000000000002,1083.8,550.19,132.57,11.775,1.3847,66.694,0
6985,8.8623,1024.3,74.072,3.1683,23.921999999999997,1084.3,550.34,133.06,11.879000000000001,1.4145,65.598,0
6986,8.9366,1023.8,71.653,3.011,22.67,1072.4,547.4,126.41,11.398,3.562,71.618,1
6987,8.9857,1023.2,72.997,2.5515,18.985,1047.8,545.53,109.75,10.349,4.7898,68.64,0
6988,9.024,1022.7,72.673,2.5539,18.863,1044.8,543.98,108.67,10.335999999999999,5.7065,71.086,1
6989,9.0095,1022.1,71.788,2.5368,18.899,1050.2,547.4,109.93,10.325,4.1809,66.575,0
6990,8.8953,1021.8,72.925,2.5337,18.939,1050.8,547.77,110.0,10.277999999999999,4.5465,68.53699999999999,0
6991,9.0846,1021.7,74.219,2.5945,19.25,1054.1,548.64,111.67,10.385,4.2269,67.564,0
6992,9.3292,1021.7,72.367,4.1348,31.956999999999997,1096.7,530.87,156.1,13.69,4.0465,69.877,1
6993,9.7444,1021.7,72.334,4.2954,32.79,1100.1,529.49,159.71,13.99,1.3822,72.44800000000001,1
6994,10.062999999999999,1021.3,71.89699999999999,4.2769,32.929,1100.0,529.14,159.8,13.978,1.4001,72.69800000000001,1
6995,10.169,1020.7,72.396,4.1254,31.638,1099.9,533.22,157.23,13.765,1.3706,73.32,1
6996,10.202,1019.8,71.249,4.1703,32.116,1100.1,531.87,158.33,13.758,1.4282,67.532,0
6997,10.306,1019.3,71.756,4.2682,32.783,1099.9,529.67,159.82,13.902000000000001,2.2273,79.301,1
6998,10.254000000000001,1018.8,73.327,4.2632,32.708,1099.9,530.1,159.8,13.933,2.1239,80.60300000000001,1
6999,10.145,1018.5,72.918,4.3551,33.766999999999996,1100.0,526.71,162.02,14.164000000000001,2.3208,80.759,1
7000,10.017000000000001,1018.2,73.938,4.2966,33.26,1099.9,528.39,161.12,14.029000000000002,2.2618,79.06,1
7001,10.037,1018.3,75.194,4.3316,33.574,1099.9,527.65,161.5,14.122,2.3439,79.582,1
7002,10.011000000000001,1018.4,74.17,4.1663,32.228,1099.8,531.77,158.71,13.769,2.1458,78.388,1
7003,9.981,1018.4,73.91,3.6552,27.983,1091.0,541.14,145.09,12.761,2.5483,76.906,1
7004,10.012,1018.4,73.281,3.0844,23.469,1081.0,550.22,130.76,11.695,2.5133,75.47800000000001,1
7005,10.038,1018.1,74.814,3.12,23.629,1082.2,549.9,131.54,11.674000000000001,1.9305,72.251,1
7006,10.103,1017.8,75.775,3.1928,24.250999999999998,1086.0,549.9,134.29,11.940999999999999,1.3438,63.54,0
7007,10.097999999999999,1017.4,77.01,3.2033,24.324,1085.9,549.94,134.36,11.847999999999999,1.2688,64.219,0
7008,9.9809,1016.9,78.27600000000001,3.1689,24.243000000000002,1085.5,549.98,134.0,11.857999999999999,1.4122,64.467,0
7009,9.8879,1016.5,79.34899999999999,3.1824,24.284000000000002,1085.7,549.94,134.2,11.944,1.3019999999999998,64.426,0
7010,9.9058,1016.4,79.548,3.2395,24.759,1088.3,549.86,136.3,11.958,1.0419,64.704,0
7011,9.8145,1015.9,80.66,3.1969,24.733,1087.9,549.86,136.2,11.97,1.3117,65.457,0
7012,9.5929,1015.7,81.936,3.2264,24.598000000000003,1087.3,549.86,135.7,12.022,1.3368,66.253,0
7013,9.3865,1015.5,82.20100000000001,3.1869,24.653000000000002,1087.3,550.1,135.78,11.852,1.3165,64.42699999999999,0
7014,8.4473,1015.8,82.742,3.1365,24.340999999999998,1086.0,550.14,135.35,11.807,1.4580000000000002,65.26100000000001,0
7015,7.3255,1015.9,84.37899999999999,3.1677,24.537,1087.4,550.13,136.75,11.887,1.3948,65.16,0
7016,7.1407,1016.1,85.78,3.5567,27.795,1091.1,541.7,145.43,12.672,1.4378,66.595,0
7017,7.9165,1016.0,87.524,4.2351,33.236999999999995,1099.9,528.93,161.33,13.989,1.3352,72.017,1
7018,9.5416,1016.1,82.219,4.2356,33.104,1099.8,529.38,159.88,13.995999999999999,1.3079,75.30199999999999,1
7019,10.774000000000001,1015.4,77.87899999999999,4.1823,32.542,1099.9,531.52,158.2,13.804,1.5892,76.017,1
7020,11.327,1014.9,76.05199999999999,4.2572,32.907,1100.0,530.59,158.53,13.908,1.7463,75.577,1
7021,11.839,1014.7,72.79899999999999,4.2546,32.905,1100.1,530.55,158.37,13.905999999999999,1.7073,74.759,1
7022,12.113,1014.7,72.58800000000001,4.2399,32.829,1100.0,530.89,158.06,13.905,1.5015,74.309,1
7023,12.296,1015.0,72.179,4.2672,33.183,1099.9,529.75,158.88,13.932,1.6936,75.15899999999999,1
7024,11.775,1015.4,70.258,4.1907,32.723,1100.0,530.9,158.85,13.837,1.4493,74.40100000000001,1
7025,10.937000000000001,1016.1,73.20100000000001,4.2977,33.678000000000004,1099.9,527.52,161.35,14.030999999999999,1.3144,73.097,1
7026,9.6942,1016.9,77.538,4.2102,32.924,1100.1,529.57,161.01,13.948,1.2798,70.917,1
7027,8.4873,1017.4,81.85600000000001,3.8791,30.514,1095.6,534.87,154.26,13.373,1.3648,69.858,1
7028,7.4715,1017.7,85.126,3.1322,23.964000000000002,1083.7,550.12,133.83,11.790999999999999,1.7378,64.467,0
7029,7.8595,1018.1,84.045,3.1628,24.268,1084.7,550.07,134.24,11.892000000000001,1.6099,64.53699999999999,0
7030,7.4992,1018.1,82.196,3.0927,23.955,1083.2,550.05,133.55,11.77,1.5243,64.85300000000001,0
7031,7.1652,1018.0,85.884,3.0917,24.201999999999998,1084.0,549.8,134.2,11.783,1.4069999999999998,64.715,0
7032,6.9484,1017.5,86.823,4.285,33.968,1099.9,526.79,163.91,14.140999999999998,1.4395,68.97800000000001,1
7033,5.8009,1017.1,89.009,4.2736,33.814,1100.0,526.82,164.7,14.147,1.3385,68.252,1
7034,5.1598,1016.5,91.90100000000001,4.3345,34.187,1100.0,525.84,165.51,14.177,1.3349,68.483,1
7035,4.7784,1015.6,92.469,4.2465,33.14,1100.1,529.1,163.76,14.024000000000001,1.3118,68.441,1
7036,4.335,1015.0,92.961,4.2928,33.681999999999995,1100.0,527.49,165.06,14.067,1.3761,70.37100000000001,1
7037,4.2414,1014.3,93.604,4.3034,33.705,1100.0,527.53,165.06,14.09,1.2727,69.718,1
7038,4.0967,1013.8,93.839,4.2913,33.744,1099.9,527.31,164.95,14.129000000000001,1.3779,69.952,1
7039,3.9554,1013.3,93.772,4.3364,34.135999999999996,1099.9,526.24,166.19,14.15,1.3909,71.547,1
7040,4.3332,1012.9,94.398,4.2774,33.524,1100.0,528.19,164.17,14.01,1.4166,71.632,1
7041,5.5542,1012.5,96.68799999999999,4.2361,32.939,1100.0,530.38,161.74,13.944,1.3377,71.156,1
7042,8.8582,1011.9,97.277,4.2921,32.293,1099.9,532.38,157.41,13.741,1.4124,74.87,1
7043,11.720999999999998,1010.8,81.033,4.2178,31.747,1099.9,534.45,155.63,13.602,1.3138,76.683,1
7044,12.68,1009.8,73.683,4.2428,31.910999999999998,1099.9,534.03,155.49,13.647,1.416,78.041,1
7045,13.242,1009.1,68.08800000000001,4.2229,31.636,1100.0,534.88,154.93,13.595999999999998,1.3301,77.192,1
7046,13.387,1008.3,63.706,4.2721,31.781999999999996,1099.9,534.29,155.35,13.609000000000002,1.3391,78.884,1
7047,13.49,1007.7,67.649,4.2875,32.139,1100.2,533.27,156.07,13.737,1.5144,78.601,1
7048,13.225999999999999,1007.7,72.21600000000001,4.2112,31.99,1099.9,533.86,155.96,13.654000000000002,1.6958,76.92,1
7049,12.030999999999999,1007.8,81.158,4.1885,32.16,1100.1,533.6,156.71,13.639000000000001,1.3422,76.12899999999999,1
7050,12.058,1008.0,82.64200000000001,4.1323,32.046,1099.9,534.0,156.38,13.595,1.3982,75.616,1
7051,11.960999999999999,1007.8,87.396,4.1521,31.781,1100.1,534.21,156.59,13.64,1.7008,74.736,1
7052,12.136,1008.3,89.226,4.1379,31.901999999999997,1100.0,533.98,156.06,13.64,1.3787,74.766,1
7053,12.583,1008.8,86.73,4.1497,31.754,1099.8,534.47,155.65,13.65,1.4968,75.126,1
7054,12.402000000000001,1009.0,87.81,4.0935,31.506999999999998,1100.0,535.38,155.37,13.581,1.6665,75.658,1
7055,12.052999999999999,1008.8,88.794,4.1226,31.895,1100.0,534.38,155.87,13.599,1.4792,75.175,1
7056,11.796,1008.8,88.415,4.0789,31.578000000000003,1100.0,535.56,155.55,13.572000000000001,1.4725,73.792,1
7057,11.085999999999999,1009.1,95.65299999999999,4.113,31.635,1100.1,535.35,155.91,13.56,1.479,72.954,1
7058,10.331,1009.3,99.50200000000001,4.2469,32.193000000000005,1099.8,533.08,157.86,13.751,1.7297,71.797,1
7059,9.692,1009.4,100.17,4.2904,32.583,1099.9,531.9,158.83,13.790999999999999,1.7103,71.55,1
7060,9.1755,1009.4,98.27799999999999,4.2031,32.328,1099.9,532.62,158.4,13.737,1.3023,73.486,1
7061,8.8565,1009.7,94.37,4.1516,32.442,1099.9,531.99,159.07,13.799000000000001,1.084,73.255,1
7062,8.2352,1010.3,88.515,4.113,32.092,1099.9,532.27,159.36,13.775,0.8980899999999999,73.40100000000001,1
7063,8.2218,1011.5,80.777,4.1131,32.315,1100.0,531.6,159.47,13.819,1.3215,75.10300000000001,1
7064,8.4846,1012.0,75.993,4.1674,32.796,1100.2,530.73,160.2,13.839,1.4262,75.461,1
7065,8.9966,1012.6,62.636,4.1823,32.909,1100.0,529.94,160.12,13.956,1.4512,77.501,1
7066,8.9056,1013.3,68.618,4.1669,32.747,1099.9,530.28,160.4,13.915,1.3893,74.94,1
7067,8.5008,1013.5,66.905,4.1624,32.79,1100.1,530.25,160.38,13.894,1.5841,75.848,1
7068,8.6738,1013.2,69.789,4.2069,32.69,1099.9,530.75,160.15,13.917,1.5147,75.015,1
7069,8.81,1013.2,62.601000000000006,4.1721,32.639,1099.9,530.75,159.81,13.866,1.3701,77.17,1
7070,8.8029,1013.3,67.969,4.1291,32.128,1100.0,532.53,158.71,13.777000000000001,0.9977600000000001,76.211,1
7071,9.0065,1013.7,66.558,4.2271,32.84,1099.9,530.31,160.03,13.919,1.1931,76.995,1
7072,8.8575,1014.3,60.163000000000004,4.1073,32.3,1100.0,531.44,159.41,13.849,1.3403,77.219,1
7073,7.9046,1015.0,60.683,4.1863,33.045,1100.0,528.85,161.65,13.977,1.6356,77.936,1
7074,7.0373,1015.6,63.824,4.1574,32.765,1099.9,529.54,161.85,13.946,1.7167,76.741,1
7075,6.3019,1017.3,72.25399999999999,4.1312,33.150999999999996,1100.0,528.11,163.09,14.107999999999999,1.3713,73.398,1
7076,5.7615,1017.9,70.764,4.0934,32.518,1100.1,529.96,161.98,13.917,0.96573,72.343,1
7077,5.1764,1018.3,72.911,4.177,33.171,1100.0,527.73,163.72,14.109000000000002,1.3047,71.507,1
7078,4.3697,1019.0,78.858,4.24,33.342,1099.9,527.15,164.7,14.11,1.1014,71.794,1
7079,4.3017,1019.7,74.691,4.2019,33.396,1100.1,527.02,164.68,14.135,1.1737,71.31,1
7080,4.3087,1020.1,76.669,4.2041,33.333,1099.9,527.0,164.63,14.120999999999999,0.98395,70.167,1
7081,4.4368,1020.2,72.464,4.2447,33.579,1100.0,526.39,164.83,14.172,0.86524,71.156,1
7082,4.3594,1020.5,71.866,4.2411,33.982,1100.0,524.96,165.94,14.307,0.88675,71.143,1
7083,3.81,1020.8,72.694,4.2105,33.571999999999996,1100.1,526.0,165.64,14.247,1.0038,71.50399999999999,1
7084,3.2952,1021.2,74.808,4.3179,33.968,1099.8,525.02,166.51,14.306,0.72028,70.945,1
7085,3.4645,1021.6,70.154,4.1699,33.459,1100.0,526.24,165.5,14.134,0.7567699999999999,70.087,1
7086,3.7498,1022.0,66.008,4.2154,33.606,1099.9,525.75,165.39,14.207,0.89271,70.61399999999999,1
7087,4.5211,1022.6,57.025,4.2083,33.161,1100.0,527.27,163.84,14.022,1.1555,71.666,1
7088,5.1378,1023.2,54.721000000000004,4.1893,32.911,1100.1,528.42,162.6,14.007,1.3673,72.232,1
7089,5.7619,1023.9,58.757,4.24,33.161,1100.0,527.76,162.92,14.046,1.2863,72.704,1
7090,6.6494,1024.1,55.363,4.2924,33.615,1100.0,526.27,163.2,14.16,1.3831,71.44800000000001,1
7091,7.6921,1023.6,50.798,4.1805,32.792,1100.0,528.97,160.89,13.97,1.5685,71.922,1
7092,8.3862,1023.2,48.406000000000006,4.2243,33.099000000000004,1099.9,528.06,161.06,14.083,1.5137,72.061,1
7093,9.0783,1023.0,47.165,4.2012,32.828,1100.0,529.05,160.16,14.023,1.2053,72.383,1
7094,9.4328,1023.1,47.604,4.209,32.815,1099.9,529.53,159.67,13.927,1.2379,73.113,1
7095,9.3978,1023.3,50.718,4.2441,33.048,1099.9,528.97,160.34,13.995,1.3186,73.298,1
7096,9.2876,1023.5,49.591,4.2964,33.341,1099.9,528.26,160.72,14.03,1.3423,73.558,1
7097,9.3249,1023.6,51.015,4.2673,33.153,1100.0,528.92,160.6,13.995999999999999,1.6607,71.97,1
7098,9.2452,1024.0,56.638999999999996,4.2724,33.409,1099.8,528.07,161.22,14.035,1.3156,70.346,1
7099,9.5345,1024.2,56.25,4.3015,33.391,1100.0,528.02,160.93,14.043,1.0714,72.28699999999999,1
7100,9.4404,1024.5,58.935,4.2902,33.459,1100.0,527.87,161.34,14.091,0.8785299999999999,71.49,1
7101,8.7502,1024.8,62.119,4.2881,33.507,1100.1,527.55,162.0,14.087,1.0496,71.295,1
7102,8.5415,1025.2,66.123,4.3226,33.847,1100.0,526.31,162.81,14.214,0.9853799999999999,69.551,1
7103,7.9492,1025.9,70.551,4.2172,32.918,1099.9,528.86,161.39,14.040999999999999,0.9159200000000001,69.2,1
7104,7.6745,1026.4,71.155,4.2206,32.88,1100.0,528.92,161.2,14.045,1.1367,69.571,1
7105,7.3631,1026.7,72.52199999999999,4.2284,33.205999999999996,1100.0,527.78,162.27,14.077,1.3435,68.96300000000001,1
7106,6.9776,1027.1,73.581,4.2838,33.528,1099.9,526.6,163.37,14.177,1.3029,68.304,1
7107,6.7613,1026.9,73.494,4.3264,34.023,1099.9,525.2,164.39,14.264000000000001,1.0041,68.594,1
7108,6.1979,1026.4,76.3,4.2636,33.558,1100.1,526.86,163.93,14.181,0.94421,67.50399999999999,0
7109,5.888999999999999,1026.2,77.61399999999999,4.3238,34.156,1100.0,525.06,165.03,14.237,0.92524,68.218,1
7110,5.2872,1026.2,81.732,4.2853,33.975,1099.8,525.53,165.4,14.220999999999998,0.92332,67.387,0
7111,4.8434,1026.2,83.9,4.4178,35.059,1100.0,522.23,167.29,14.411,1.1804,68.031,0
7112,4.5643,1026.1,86.89299999999999,4.3494,34.242,1099.9,524.73,165.98,14.286,0.93416,67.36,0
7113,5.6014,1025.8,86.96700000000001,4.3452,33.953,1099.9,525.7,164.06,14.213,0.97625,68.27600000000001,1
7114,7.9353,1025.3,86.762,4.314,33.145,1100.1,528.74,160.27,13.999,1.1281,70.87899999999999,1
7115,10.342,1024.3,74.87,4.3747,32.878,1100.1,529.42,158.82,13.968,1.5271,73.835,1
7116,11.277999999999999,1023.4,68.235,4.4197,32.992,1100.1,528.87,159.2,14.02,1.3883,75.975,1
7117,11.665999999999999,1022.5,63.356,4.4308,32.835,1100.0,529.32,158.69,13.991,1.5169,76.926,1
7118,11.743,1021.6,60.45,4.3509,32.082,1099.9,531.77,157.13,13.818,1.3374,74.913,1
7119,11.667,1020.8,65.755,4.3528,32.371,1099.8,530.93,157.95,13.907,1.3241,75.168,1
7120,11.651,1020.1,68.757,4.4508,33.299,1100.0,527.92,159.67,14.05,1.5718,74.982,1
7121,11.545,1019.4,73.715,4.5169999999999995,33.845,1099.9,525.98,160.99,14.134,1.6675,74.476,1
7122,11.92,1018.9,77.95100000000001,4.2457,31.445999999999998,1099.9,534.21,155.68,13.584000000000001,1.6369,72.958,1
7123,12.203,1018.4,82.385,4.3516,32.349000000000004,1100.0,531.41,157.35,13.783,1.5914,72.293,1
7124,11.987,1018.0,80.20100000000001,4.2823,32.052,1100.0,532.56,156.9,13.744000000000002,1.0070000000000001,71.649,1
7125,11.865,1017.4,76.863,4.3546,32.741,1100.0,530.2,158.24,13.937000000000001,0.92179,73.667,1
7126,11.783,1016.9,78.719,4.272,32.116,1099.8,532.39,156.91,13.799000000000001,1.1518,72.961,1
7127,11.913,1016.4,82.68799999999999,4.2776,32.063,1099.8,532.42,156.8,13.773,1.6796,72.015,1
7128,12.482000000000001,1015.7,85.323,4.3348,31.965999999999998,1100.0,532.98,156.26,13.728,1.7315,71.52,1
7129,12.450999999999999,1015.3,86.412,4.2101,31.651,1099.9,534.04,155.79,13.64,1.5815,72.429,1
7130,12.353,1015.3,82.13799999999999,4.2523,32.298,1099.9,532.02,156.92,13.786,1.2737,73.077,1
7131,11.936,1015.4,77.712,4.154,32.19,1100.1,532.13,157.17,13.796,1.4238,74.255,1
7132,11.607999999999999,1015.3,76.521,4.2001,32.286,1099.9,531.73,157.43,13.800999999999998,1.4980000000000002,74.33,1
7133,11.437999999999999,1016.2,78.719,4.1795,32.373000000000005,1100.1,531.54,158.04,13.819,1.3396,71.253,1
7134,10.837,1016.0,82.446,4.2273,32.835,1100.0,530.01,159.32,13.917,1.4712,71.19,1
7135,11.040999999999999,1016.6,78.30199999999999,4.2099,32.696999999999996,1099.9,530.3,158.94,13.868,1.4774,71.938,1
7136,10.135,1018.1,84.76700000000001,4.2876,33.28,1099.9,527.98,161.42,14.057,1.5036,69.267,1
7137,8.7243,1019.2,87.101,4.2305,32.735,1100.1,529.72,161.01,13.94,1.4780000000000002,69.047,1
7138,8.0888,1019.9,86.976,4.2486,32.909,1100.1,529.03,161.52,14.052,1.399,68.58800000000001,1
7139,7.669,1020.3,87.10700000000001,4.6355,36.174,1100.2,518.96,167.68,14.671,1.6575,72.27199999999999,1
7140,7.1539,1021.1,89.08,4.6514,36.293,1100.0,518.32,168.12,14.722000000000001,1.6795,70.77600000000001,1
7141,6.9964,1021.7,87.32600000000001,4.6531,36.345,1100.0,521.6,170.01,14.758,1.5464,78.058,1
7142,7.1267,1022.4,85.064,4.6292,36.341,1100.5,523.17,170.48,14.790999999999999,1.4063,80.6,1
7143,7.2022,1023.6,80.694,4.6069,36.399,1099.6,522.05,170.56,14.824000000000002,1.4269,79.918,1
7144,6.3239,1024.7,88.633,4.644,36.657,1099.6,521.08,172.04,14.867,1.6709,79.344,1
7145,5.6777,1025.3,92.704,4.6708,36.803000000000004,1099.8,521.11,172.54,14.849,1.5296,80.54,1
7146,5.4158,1026.1,82.71799999999999,4.6417,36.95,1100.0,521.1,172.96,14.811,1.4415,80.553,1
7147,4.8631,1027.0,81.084,4.2825,34.045,1100.0,529.98,168.38,14.29,1.2538,78.39699999999999,1
7148,4.5173,1027.4,80.813,4.2481,33.904,1100.1,530.47,168.07,14.344000000000001,1.0808,78.251,1
7149,4.2717,1027.9,80.38,4.2817,34.165,1099.9,529.56,168.55,14.395,1.0472,77.26899999999999,1
7150,4.0853,1028.6,78.907,4.2313,33.802,1100.1,530.61,167.98,14.343,1.0875,77.985,1
7151,4.2148,1029.4,70.679,4.2049,33.768,1100.0,530.97,167.3,14.290999999999999,1.1337,78.95,1
0,8.8358,1022.2,98.762,3.2422,23.151999999999997,1067.5,549.94,126.16,11.380999999999998,1.9157,68.292,1
1,9.0529,1021.8,97.464,3.2074,23.206999999999997,1067.9,549.8,126.51,11.475999999999999,2.0596,68.61,1
2,9.2464,1021.3,96.494,3.2051,23.296,1068.5,549.89,126.96,11.555,2.1621,68.324,0
3,9.3792,1020.9,95.912,3.2159,23.465,1069.6,549.94,127.83,11.539000000000001,2.1214,67.619,0
4,9.5757,1020.8,95.412,3.1898,23.205,1068.1,549.83,126.56,11.484000000000002,2.1549,66.499,0
5,9.6661,1021.1,94.676,3.1782,23.403000000000002,1069.2,549.77,128.32,11.458,2.1566,67.005,0
6,9.6184,1021.2,94.40700000000001,3.13,23.129,1067.4,549.88,127.21,11.315999999999999,1.5995,66.593,0
7,9.3555,1021.3,95.311,3.1189999999999998,23.0,1066.6,549.93,126.51,11.372,1.9358,67.891,1
8,9.1803,1021.2,95.898,3.1430000000000002,23.188000000000002,1067.5,550.01,127.32,11.328,1.8884,68.946,1
9,9.2486,1021.1,96.156,3.1075,23.041999999999998,1066.6,550.05,126.53,11.315999999999999,1.7925,68.85300000000001,1
10,9.2058,1021.1,96.338,3.1099,23.074,1066.9,550.07,126.66,11.363,1.8988,69.26,1
11,9.1193,1021.0,97.023,3.1689,23.094,1067.0,549.97,126.89,11.434000000000001,2.1861,69.69,1
12,9.5496,1020.8,95.021,3.1839,23.179000000000002,1066.7,550.12,126.41,11.390999999999998,1.9296,68.21300000000001,1
13,9.8783,1020.7,93.70200000000001,3.1581,23.226999999999997,1067.5,550.3,127.01,11.46,2.0707,67.891,1
14,9.7357,1020.5,95.26700000000001,3.3065,24.566999999999997,1075.4,550.14,132.98,11.815999999999999,1.2505,67.497,0
15,9.474,1020.3,97.281,3.3818,24.589000000000002,1075.6,550.3,133.29,11.793,1.3865,68.475,1
16,9.2905,1020.2,99.073,3.4279,24.8,1076.9,550.45,134.29,11.923,1.43,69.748,1
17,9.3223,1019.6,99.552,2.9536,20.889,1050.7,547.77,117.0,10.749,2.7727,69.967,1
18,9.4848,1019.2,98.318,2.7464,19.207,1037.5,545.7,108.82,10.350999999999999,2.7948,69.14399999999999,1
19,9.4788,1019.3,98.54899999999999,3.0721,21.807,1057.6,549.08,121.07,11.055,1.2215,65.977,0
20,9.5051,1019.4,98.914,3.4204,25.081,1077.6,549.98,134.85,11.842,0.9388700000000001,66.461,0
21,9.639,1019.6,98.45,3.4242,25.065,1077.5,549.8,134.62,11.892999999999999,1.8299,66.557,0
22,9.827,1020.0,98.50200000000001,3.4299,25.064,1077.5,549.87,134.68,11.924000000000001,1.3938,65.158,0
23,10.243,1020.0,98.82600000000001,4.3046,32.05,1093.2,536.86,155.6,13.529000000000002,1.4166,79.45100000000001,1
24,10.94,1020.0,91.723,4.4466,33.711999999999996,1100.1,535.58,161.58,13.942,1.2468,84.116,1
25,11.526,1019.5,88.286,4.4095,33.499,1099.8,536.04,160.87,13.922,1.3696,85.465,1
26,12.165,1018.7,85.665,4.3913,33.254,1100.0,536.86,160.2,13.789000000000001,1.1206,86.538,1
27,12.286,1018.4,85.53399999999999,4.3953,33.41,1100.1,536.47,160.37,13.872,0.42841,84.02799999999999,1
28,12.298,1018.3,85.934,4.3596,33.150999999999996,1100.1,537.36,159.95,13.837,0.9782700000000001,81.929,1
29,11.966,1018.5,87.12,4.4322,33.743,1099.8,535.23,161.45,13.94,0.73444,82.34,1
30,11.54,1018.6,88.88600000000001,4.4138,33.818000000000005,1099.9,535.07,161.9,13.948,1.6108,84.579,1
31,11.139000000000001,1018.6,88.227,4.3952,33.888000000000005,1099.9,534.86,162.35,13.927,1.1738,83.42200000000001,1
32,10.2,1018.8,90.14299999999999,4.3835,33.676,1099.8,535.38,162.49,13.997,1.7807,83.735,1
33,9.4994,1019.0,92.398,3.3779,25.204,1078.0,549.61,135.81,12.029000000000002,0.73801,66.206,0
34,9.2595,1019.1,94.712,3.3179,24.928,1077.2,550.15,134.88,11.943,0.73037,62.873999999999995,0
35,9.681000000000001,1019.0,94.647,3.3322,24.828000000000003,1076.3,550.07,133.81,11.847999999999999,1.2537,63.885,0
36,10.073,1019.1,93.60600000000001,3.35,25.043000000000003,1077.3,550.0,134.56,11.927999999999999,0.073395,71.472,1
37,10.312000000000001,1019.2,92.596,3.34,25.116,1077.7,549.92,134.69,11.909,1.3132,75.285,1
38,10.197000000000001,1019.0,93.573,3.6366,27.326,1089.9,549.83,144.49,12.565,1.1703,84.539,1
39,10.322000000000001,1018.9,94.31299999999999,3.3385,25.0,1077.1,549.87,134.08,11.919,1.876,68.485,1
40,10.493,1019.0,93.65100000000001,3.3717,25.165,1077.9,549.94,134.67,11.965,1.9971,68.273,1
41,10.524000000000001,1019.0,93.89399999999999,3.3405,25.000999999999998,1076.9,549.97,134.01,11.958,1.9184,68.024,1
42,10.374,1019.2,94.322,3.3098,24.995,1077.0,549.94,134.11,11.883,1.2497,65.05,0
43,10.293,1019.2,95.186,3.322,25.066,1077.4,549.89,134.54,11.809000000000001,1.2701,65.291,0
44,10.356,1019.4,95.31200000000001,3.3602,25.308000000000003,1078.7,550.08,135.49,11.853,1.1887,65.191,0
45,10.728,1019.7,94.721,3.3454,25.21,1078.1,549.94,134.82,11.850999999999999,0.8279,63.54600000000001,0
46,11.003,1020.2,94.02,3.3158,25.068,1077.3,549.79,134.21,11.794,1.2004,64.258,0
47,11.294,1020.5,94.45200000000001,3.7965,28.595,1071.1,534.48,141.07,12.649000000000001,9.0655,92.735,2
48,11.828,1020.7,93.322,4.4579,34.006,1099.9,534.5,161.54,14.029000000000002,1.7919999999999998,82.64399999999999,1
49,12.567,1020.4,89.521,4.4194,33.51,1099.8,536.08,160.45,13.839,1.0797,84.23299999999999,1
50,13.219000000000001,1019.9,86.613,4.4428,33.787,1099.9,535.18,160.86,13.927,1.1663,84.863,1
51,13.456,1019.5,84.38,4.3472,33.052,1100.0,537.6,159.28,13.777999999999999,0.06373,81.291,1
